split,task,seed,controller,mean_compute_us,tracking_rmse,mean_regret,mean_cost,hard_violations,mean_recovery_steps,recovery_censored,recovery_events,recovery_fraction,recall_regret,reacquisition_regret,effect_discrimination,effect_target_correlation,mean_node_homogeneity,mean_temporal_action_cosine,external_pass
heldout,gain_resource_shift,1025,dual_pole,356.76896875,0.14033499159540777,0.004358133350113338,9.339513219834917,0,1.4,0,5,1.0,,,0.3579436938032662,0.7589165292017247,0.9732259586347727,0.9684595829163294,True
heldout,gain_resource_shift,1026,dual_pole,423.4686875,0.16957606522025936,0.005187062894044111,11.683193614474568,0,1.6,0,5,1.0,,,0.3508358699679942,0.685524567178141,0.971347050981818,0.9720210614582179,True
heldout,gain_resource_shift,1027,dual_pole,408.33896875,0.14788195489833517,0.004148425915154255,10.205102986778588,0,1.4,0,5,1.0,,,0.3542740375329702,0.7386748483299638,0.9777247623788204,0.9712321039612739,True
heldout,gain_resource_shift,1028,dual_pole,355.20184375,0.1510919392265957,0.004591430793405773,10.195280326556656,0,1.6,0,5,1.0,,,0.3544319293777516,0.7352846249801576,0.9740356312858406,0.9691903919577897,True
heldout,gain_resource_shift,1029,dual_pole,407.2442291666667,0.15446429686850113,0.004960721856619381,10.505185601611721,0,1.6,0,5,1.0,,,0.35345239453125094,0.7244714919524252,0.9694773486237797,0.9707564027566526,True
heldout,gain_resource_shift,1030,dual_pole,414.8600520833333,0.14276880023591992,0.004011597240664524,9.609155980958443,0,0.8,0,5,1.0,,,0.3565553853678038,0.7537133234564293,0.9779402059267381,0.9696094831748238,True
heldout,switching_memory,1001,dual_pole,341.40877083333334,0.061527286285699916,0.003782497181260757,13.651243630473582,0,1.0,0,5,1.0,0.012835690541134936,9.916749933282417e-05,0.5264195258095843,0.9785944965623288,0.959562243086661,0.9868626997788134,True
heldout,switching_memory,1002,dual_pole,339.39341666666667,0.062488982208922315,0.003901903258429445,13.892719024745034,0,1.2,0,5,1.0,0.014344498082531108,9.998533276538538e-05,0.5277329233570197,0.9774513347515282,0.9573130068455308,0.9850851099454399,True
heldout,switching_memory,1003,dual_pole,381.87807291666667,0.05310545790574858,0.0028169313481961264,15.660637755069251,0,0.4,0,5,1.0,0.012646035097449758,0.00011406414385866731,0.5357529488808686,0.983782677578549,0.9778389321645108,0.9916348330652182,True
heldout,switching_memory,1004,dual_pole,334.6672604166667,0.05848547705358132,0.003417329923252443,14.372746631759478,0,0.8,0,5,1.0,0.012690804252391354,0.00010654698980097353,0.5287877010595011,0.9808935798503683,0.9622321861121174,0.9897549209116897,True
heldout,switching_memory,1005,dual_pole,387.149875,0.05847033647627154,0.0034158368767546097,13.488173436369815,0,1.0,0,5,1.0,0.01342022307599546,9.915302069271725e-05,0.5298090457998728,0.9807617758128367,0.9670326803386257,0.9892580769370158,True
heldout,switching_memory,1006,dual_pole,293.04294791666666,0.058402104639721134,0.003407698146234223,12.54989297900183,0,1.0,0,5,1.0,0.011807834284798072,9.551347330888365e-05,0.5272197165434042,0.9809630423390927,0.9617023242853214,0.9836424409166119,True
heldout,switching_memory,1007,dual_pole,284.85046875,0.05888822500128152,0.003464787098245979,13.920680271822226,0,1.0,0,5,1.0,0.013597584496816431,0.00010369256422335988,0.5300381608673035,0.9805279652718076,0.9729965515183702,0.9915672253581621,True
heldout,switching_memory,1008,dual_pole,293.5861145833333,0.05917163347566469,0.003498293004706061,12.196773662765912,0,0.8,0,5,1.0,0.01209509492598362,8.834114338315337e-05,0.5264500938202588,0.9802344766676705,0.9605089898738068,0.9856703319539931,True
heldout,switching_memory,1009,dual_pole,293.5065625,0.05627221750957204,0.003163718659573232,12.618627257475898,0,0.8,0,5,1.0,0.01257930977069266,9.098348466255855e-05,0.5299639705328006,0.9821379524617628,0.960184125321805,0.9867628001311451,True
heldout,switching_memory,1010,dual_pole,295.7256458333333,0.0574303584807229,0.003295361930094907,13.135235414449639,0,0.8,0,5,1.0,0.012262652363387277,9.500320481308079e-05,0.5292441771919858,0.9815318968321789,0.9642261482014994,0.9878154313052695,True
heldout,switching_memory,1011,dual_pole,359.67659375,0.059271407526349545,0.003509917312356671,16.13248619228597,0,0.6,0,5,1.0,0.012856933266422232,0.00011618258859621951,0.5298087875610209,0.9793647765225291,0.9661832946240919,0.9909870570522312,True
heldout,switching_memory,1012,dual_pole,365.0877291666667,0.061689338539961135,0.003802418830298074,15.05855832856117,0,1.0,0,5,1.0,0.015247023893153959,0.00011822673095988164,0.5274391944413755,0.9783713214256733,0.9633200291772711,0.989354782413096,False
heldout,switching_memory,1013,dual_pole,367.8654270833333,0.06175633722141017,0.003810710530839805,14.333962784072144,0,0.8,0,5,1.0,0.013410684935011276,0.00010709099325991534,0.5257314819203344,0.9786222145410932,0.9596491187222306,0.9868351259251525,True
heldout,switching_memory,1014,dual_pole,344.58578125,0.0551954916459559,0.0030436633187433822,12.16759548805409,0,0.8,0,5,1.0,0.011749156858563346,9.324815028968959e-05,0.5303865600483374,0.9827658939095356,0.9602285587468634,0.9848015391183742,True
heldout,switching_memory,1015,dual_pole,363.6946145833333,0.058383253944377024,0.003405704547911934,11.846407673510006,0,1.0,0,5,1.0,0.01216337765037281,8.721761282804282e-05,0.5283730162566973,0.9805185294782982,0.9686072958434302,0.986040641953196,True
heldout,switching_memory,1016,dual_pole,365.2985,0.06108397299378102,0.0037282305093484136,12.989644572306347,0,1.2,0,5,1.0,0.013831247028081157,9.455074388491327e-05,0.5260305322616813,0.9790590026891666,0.9663414057631338,0.9874286053376132,True
heldout,switching_memory,1017,dual_pole,355.0749479166667,0.0638575379300253,0.004074761234721092,13.118320656569539,0,1.4,0,5,1.0,0.014048550126471741,9.348229757889176e-05,0.5235285538185165,0.9771643890102388,0.9607027990440016,0.9883526299848949,True
heldout,switching_memory,1018,dual_pole,377.0635208333333,0.05751513129490281,0.0033048527134309537,14.604060244017182,0,0.8,0,5,1.0,0.012403179765445208,0.0001048032837499839,0.5318491181783193,0.981197343331101,0.968514650901651,0.9896699722885677,True
heldout,switching_memory,1019,dual_pole,379.0969270833333,0.06251820437367565,0.0039055311681234044,13.450145141211971,0,1.2,0,5,1.0,0.012422142349523758,9.952020940213801e-05,0.5266512113304762,0.9778417633863713,0.9585163257092293,0.9874785824203975,True
heldout,switching_memory,1020,dual_pole,393.9982291666667,0.05943824741361326,0.0035299511555185446,13.214302318454907,0,1.0,0,5,1.0,0.015101448755286203,0.00010538812891606065,0.5296527524727553,0.97998398062837,0.9631489764887263,0.9857938003247758,False
heldout,switching_memory,1021,dual_pole,416.04265625,0.05738790373580836,0.0032903213413378683,13.339773275654702,0,0.8,0,5,1.0,0.012342285128929112,9.325188136861339e-05,0.529232384748512,0.9814863782139499,0.9664689965076096,0.9868088780139712,True
heldout,switching_memory,1022,dual_pole,372.85661458333334,0.059876657191269576,0.0035822461821595733,12.546889526859864,0,1.0,0,5,1.0,0.012498310910763415,9.039606136424673e-05,0.5262653286432553,0.9798620575956866,0.9619020690905447,0.9867211216493437,True
heldout,switching_memory,1023,dual_pole,358.3444479166667,0.05666067423526764,0.0032075100375722164,13.108232640784172,0,0.8,0,5,1.0,0.012788844871726258,0.00010102309427976589,0.5294149521179325,0.9822349386418769,0.9656546491196142,0.9867899731739261,True
heldout,switching_memory,1024,dual_pole,371.5777708333333,0.05229248323179434,0.0027316718017204307,11.064453300188982,0,0.8,0,5,1.0,0.010678552792110314,7.576517517160136e-05,0.533324251580911,0.9838706299739431,0.9668277621067354,0.9849096722540377,True
heldout,switching_memory,1025,dual_pole,392.54225,0.05703715794162769,0.003250226130592822,13.728347016129057,0,0.8,0,5,1.0,0.012396914276073673,9.601668444941843e-05,0.5312768280734133,0.9815505223929766,0.9629229311989725,0.9880810249040416,True
heldout,switching_memory,1026,dual_pole,376.7080416666667,0.05671898806036476,0.0032139205600602515,14.149724147613739,0,0.6,0,5,1.0,0.013006026569601047,0.00010801538109455256,0.5319669555930358,0.9818691395223746,0.9734944921052605,0.9876960597838154,True
heldout,switching_memory,1027,dual_pole,371.9569895833333,0.051688509777783914,0.0026685946337762496,11.475943349701796,0,0.6,0,5,1.0,0.010561096932015419,8.317069478486737e-05,0.5337812147543152,0.9846402759193486,0.9697583761423995,0.9884769627383762,True
heldout,switching_memory,1028,dual_pole,372.39621875,0.05931520045750078,0.0035154102467604576,12.319935587758918,0,1.0,0,5,1.0,0.012830002009239755,8.714708315202025e-05,0.5283332514499607,0.9798988721439258,0.9665908142138601,0.9870519049937438,True
heldout,switching_memory,1029,dual_pole,366.33403125,0.05668926045379825,0.0032105588450389,13.496099082055972,0,0.8,0,5,1.0,0.011954301124637742,9.793729994987851e-05,0.5300431100437669,0.9820925707749962,0.9681462894658533,0.9884114929535418,True
heldout,switching_memory,1030,dual_pole,455.9671666666667,0.056176101043526126,0.003152672300846166,12.969415114078899,0,0.8,0,5,1.0,0.012918516715088126,9.470190478409578e-05,0.5300733674386705,0.9823366301030099,0.9663696555236116,0.9873455665894474,True
development,gain_resource_shift,101,signed_intensity,451.2927291666667,0.1725314769794233,0.004150326675176748,11.291827363047394,0,1.0,0,5,1.0,,,0.37084235281506356,0.7234570453091936,0.9732473876030788,0.9725308787700686,True
development,gain_resource_shift,102,signed_intensity,463.195,0.1760064070389521,0.003956918714678142,11.589213268605556,0,1.0,0,5,1.0,,,0.37199778451641297,0.7145810775656019,0.9789203258813325,0.9743562769238254,True
development,gain_resource_shift,103,signed_intensity,546.00353125,0.15392797608676279,0.0038316984027306276,9.754062241529565,0,1.2,0,5,1.0,,,0.3744276921555828,0.7659384895046574,0.972251133879101,0.9691970240573174,True
development,gain_resource_shift,104,signed_intensity,457.9491354166667,0.15622503600664367,0.0034115145840135654,10.088963315595075,0,1.0,0,5,1.0,,,0.37562646898250446,0.7582640537111155,0.9770359684790298,0.9701512478591475,True
development,gain_resource_shift,105,signed_intensity,486.70340625,0.17668720747562863,0.003990513616246027,11.32924007903956,0,1.0,0,5,1.0,,,0.37329854321850736,0.7207377075282212,0.9762821656733432,0.9725008872005553,True
development,switching_memory,101,signed_intensity,482.548625,0.05833826604824039,0.0034002781885893916,13.991776354736087,0,0.8,0,5,1.0,0.012587836248520456,0.0001031103731816184,0.5597744348641209,0.9826251554283221,0.9636392362715133,0.9863011759581533,True
development,switching_memory,102,signed_intensity,459.589875,0.05417564850130003,0.0029322501714325253,10.812132142248345,0,0.8,0,5,1.0,0.011043015959797946,7.89873455434669e-05,0.558475867827222,0.9843920112830711,0.9669159256990456,0.9856317396403307,True
development,switching_memory,103,signed_intensity,466.76894791666666,0.06123088574804387,0.003746395979300373,13.469045006581753,0,1.0,0,5,1.0,0.014273325348354887,9.922096147949662e-05,0.5562724758409173,0.9808574485150806,0.9585659713909201,0.9866393845137503,True
development,switching_memory,104,signed_intensity,429.2,0.06402551737639846,0.004096284731565101,13.570586925447119,0,1.2,0,5,1.0,0.015906204196819998,0.00010908829868691081,0.5543243635817987,0.9792462938617676,0.9596296608297094,0.9865948371005543,False
development,switching_memory,105,signed_intensity,427.4545,0.05666703496943697,0.0032082188921304503,14.333182634161835,0,0.8,0,5,1.0,0.013176479594581875,0.00011684281422526495,0.5611509374727636,0.9839077493907961,0.9668876087483965,0.9874966756248548,True
heldout,gain_resource_shift,1001,signed_intensity,496.49503125,0.14970776491983212,0.004443160382296213,10.19756032912966,0,1.2,0,5,1.0,,,0.35470480341548494,0.7343604701306925,0.9752222509635962,0.9691903113037991,True
heldout,gain_resource_shift,1002,signed_intensity,505.29628125,0.15143931114497772,0.004646268240638559,10.208079391087969,0,1.6,0,5,1.0,,,0.35524323624511117,0.7341742480728659,0.975341956130265,0.9707334392450613,True
heldout,gain_resource_shift,1003,signed_intensity,441.20203125,0.16214767677436523,0.0048155283797697065,11.407677680042502,0,1.4,0,5,1.0,,,0.35168609917448496,0.6976393339106626,0.9739710220890684,0.970758733162051,True
heldout,gain_resource_shift,1004,signed_intensity,465.1605208333333,0.14477185122548647,0.0039293279613374825,9.93888220470715,0,1.2,0,5,1.0,,,0.3553699886143617,0.7447376062087884,0.9721756347083857,0.968244316317267,True
heldout,gain_resource_shift,1005,signed_intensity,529.9644895833334,0.16664746522981752,0.0049887546404750295,11.389111752714854,0,1.6,0,5,1.0,,,0.3528686210828235,0.69540191750489,0.9766668518271829,0.9718724020952149,True
heldout,gain_resource_shift,1006,signed_intensity,575.2497604166666,0.15378048926078466,0.004583156559935894,10.530397642999183,0,1.6,0,5,1.0,,,0.3546259853668637,0.724420124585135,0.9723694737854706,0.9687792637359238,True
heldout,gain_resource_shift,1007,signed_intensity,790.3309791666667,0.15171715401617042,0.004238130283754928,10.503149006273317,0,1.2,0,5,1.0,,,0.35379326922226023,0.7290276795886286,0.9788624650366128,0.9716420177339932,True
heldout,gain_resource_shift,1008,signed_intensity,569.4338854166666,0.14939848097270114,0.004102527387709084,9.927221906749665,0,1.2,0,5,1.0,,,0.35785880604518366,0.7411303120472027,0.9761921619363788,0.9711636064905943,True
heldout,gain_resource_shift,1009,signed_intensity,524.80221875,0.16320238117307084,0.005307349639281266,11.411348820709,0,1.4,0,5,1.0,,,0.351745906669808,0.6961091168397054,0.9727897343076011,0.970774088547395,True
heldout,gain_resource_shift,1010,signed_intensity,533.88809375,0.17542310652243961,0.005606469953434283,12.599230161771885,0,1.2,0,5,1.0,,,0.3488684600916177,0.6540179395844042,0.9751446042720567,0.9727947053930116,True
heldout,gain_resource_shift,1011,signed_intensity,519.6496979166667,0.16410262110402538,0.004916587122238023,11.448836854679081,0,1.6,0,5,1.0,,,0.35428100709358895,0.6977503584821207,0.9759230487414534,0.9729492874497646,True
heldout,gain_resource_shift,1012,signed_intensity,521.2419479166667,0.15557313686624155,0.004342706336538094,10.788103265746335,0,1.4,0,5,1.0,,,0.3521565534282693,0.7174796052403378,0.9737730392569709,0.9699191152734383,True
heldout,gain_resource_shift,1013,signed_intensity,432.4597708333333,0.14697001108714103,0.004409138101796926,9.962629282944734,0,1.2,0,5,1.0,,,0.3572909920327035,0.7435744470094341,0.9749659142253373,0.9699031219354977,True
heldout,gain_resource_shift,1014,signed_intensity,513.9490520833333,0.1711138937470721,0.004870728596744113,12.020596707218056,0,1.4,0,5,1.0,,,0.35205932693577807,0.675666498834009,0.9756118227239733,0.973354199582806,True
heldout,gain_resource_shift,1015,signed_intensity,487.3789895833333,0.15192997301531544,0.004450754350766944,10.513193199847999,0,1.6,0,5,1.0,,,0.35393660053743425,0.7267901308100153,0.9755503409561261,0.9706121807676629,True
heldout,gain_resource_shift,1016,signed_intensity,748.6750208333334,0.15184370178447237,0.0042970924518145465,10.486421243949911,0,1.2,0,5,1.0,,,0.35301234055343106,0.7285466417340867,0.9762576424464053,0.9704359969146035,True
heldout,gain_resource_shift,1017,signed_intensity,505.40009375,0.17072305818699476,0.00461837367277359,11.996468110125184,0,1.2,0,5,1.0,,,0.3514381472593131,0.6761002167700698,0.9759683923172764,0.9729182062047897,True
heldout,gain_resource_shift,1018,signed_intensity,612.6219166666666,0.15907927641487732,0.004342056127023882,11.119898100875602,0,1.4,0,5,1.0,,,0.3518037571367411,0.7068248854733237,0.9709690529490319,0.9687456319030775,True
heldout,gain_resource_shift,1019,signed_intensity,539.08959375,0.15618113002151812,0.004516737314790419,10.853267813120567,0,1.2,0,5,1.0,,,0.35429006412262337,0.7166890656077463,0.973868323946463,0.9709569377642756,True
heldout,gain_resource_shift,1020,signed_intensity,478.3115416666667,0.1588399688081211,0.004428056260975639,10.791053304375206,0,1.4,0,5,1.0,,,0.35360869653116384,0.7154073751652641,0.9740844007521631,0.9711603676588353,True
heldout,gain_resource_shift,1021,signed_intensity,433.83089583333333,0.1602049891308551,0.004994482636445226,11.078484657272613,0,1.6,0,5,1.0,,,0.3503308194739373,0.7061100848621433,0.970292080615731,0.9691978770147932,True
heldout,gain_resource_shift,1022,signed_intensity,465.1259583333333,0.1653558462058981,0.005850041075596343,11.39847020902419,0,2.0,0,5,1.0,,,0.35115537172226297,0.6954920699199132,0.970113831868728,0.9693678274218894,True
heldout,gain_resource_shift,1023,signed_intensity,555.6798125,0.1466644644349006,0.00407313224981999,9.617674861020156,0,1.0,0,5,1.0,,,0.3566238578948118,0.7487911118043876,0.9736570839188783,0.9705112779996775,True
heldout,gain_resource_shift,1024,signed_intensity,533.8554166666667,0.15015044254477353,0.004721970941315208,10.194805655498829,0,1.8,0,5,1.0,,,0.35292528935512263,0.7347840292416289,0.971065481863875,0.9694508225942009,True
heldout,gain_resource_shift,1025,signed_intensity,530.76496875,0.14033499159540774,0.004358133350113328,9.339513219834917,0,1.4,0,5,1.0,,,0.3579436938032662,0.7589165292017247,0.9732259586347727,0.9684595829163294,True
heldout,gain_resource_shift,1026,signed_intensity,538.74559375,0.16957606522025936,0.005187062894044112,11.683193614474568,0,1.6,0,5,1.0,,,0.3508358699679942,0.685524567178141,0.971347050981818,0.9720210614582179,True
heldout,gain_resource_shift,1027,signed_intensity,559.3790416666666,0.14788195489833517,0.004148425915154255,10.205102986778588,0,1.4,0,5,1.0,,,0.3542740375329702,0.7386748483299639,0.9777247623788204,0.9712321039612739,True
heldout,gain_resource_shift,1028,signed_intensity,500.3381145833333,0.1510919392265957,0.004591430793405773,10.195280326556656,0,1.6,0,5,1.0,,,0.3544319293777516,0.7352846249801576,0.9740356312858406,0.9691903919577897,True
heldout,gain_resource_shift,1029,signed_intensity,521.8321770833334,0.15446429686850113,0.00496072185661938,10.505185601611721,0,1.6,0,5,1.0,,,0.35345239453125094,0.7244714919524252,0.9694773486237797,0.9707564027566526,True
heldout,gain_resource_shift,1030,signed_intensity,555.2031458333333,0.14276880023591992,0.004011597240664525,9.609155980958443,0,0.8,0,5,1.0,,,0.3565553853678038,0.7537133234564293,0.9779402059267381,0.9696094831748238,True
heldout,switching_memory,1001,signed_intensity,418.15996875,0.06152728628569989,0.0037824971812607544,13.651243630473582,0,1.0,0,5,1.0,0.012835690541134929,9.916749933282419e-05,0.5264195258095843,0.978594496562329,0.959562243086661,0.9868626997788134,True
heldout,switching_memory,1002,signed_intensity,413.186875,0.06248898220892231,0.003901903258429444,13.892719024745034,0,1.2,0,5,1.0,0.014344498082531125,9.99853327653854e-05,0.5277329233570197,0.9774513347515282,0.9573130068455308,0.9850851099454399,True
heldout,switching_memory,1003,signed_intensity,449.6098125,0.053105457905748714,0.0028169313481961407,15.660637755069258,0,0.4,0,5,1.0,0.012646035097449758,0.00011406414385866738,0.5357529488808687,0.9837826775785488,0.9778389321645108,0.991634833065218,True
heldout,switching_memory,1004,signed_intensity,520.13275,0.05848547705358133,0.0034173299232524434,14.372746631759478,0,0.8,0,5,1.0,0.012690804252391358,0.0001065469898009735,0.5287877010595011,0.9808935798503683,0.9622321861121174,0.9897549209116897,True
heldout,switching_memory,1005,signed_intensity,522.1772291666667,0.05847033647627153,0.003415836876754609,13.488173436369815,0,1.0,0,5,1.0,0.013420223075995403,9.915302069271727e-05,0.5298090457998729,0.9807617758128367,0.9670326803386257,0.9892580769370158,True
heldout,switching_memory,1006,signed_intensity,497.8405625,0.058402104639721134,0.0034076981462342233,12.54989297900183,0,1.0,0,5,1.0,0.011807834284798072,9.551347330888367e-05,0.5272197165434042,0.9809630423390927,0.9617023242853214,0.9836424409166119,True
heldout,switching_memory,1007,signed_intensity,460.1574583333333,0.05888822500128153,0.0034647870982459795,13.920680271822226,0,1.0,0,5,1.0,0.013597584496816438,0.00010369256422335992,0.5300381608673035,0.9805279652718076,0.9729965515183702,0.991567225358162,True
heldout,switching_memory,1008,signed_intensity,462.1806666666667,0.05917163347566467,0.0034982930047060593,12.196773662765912,0,0.8,0,5,1.0,0.01209509492598362,8.834114338315339e-05,0.5264500938202588,0.9802344766676705,0.9605089898738068,0.9856703319539931,True
heldout,switching_memory,1009,signed_intensity,467.6941354166667,0.05627221750957202,0.003163718659573229,12.618627257475898,0,0.8,0,5,1.0,0.012579309770692656,9.098348466255855e-05,0.5299639705328006,0.9821379524617628,0.960184125321805,0.9867628001311451,True
heldout,switching_memory,1010,signed_intensity,523.5145208333333,0.05743035848072291,0.003295361930094907,13.135235414449639,0,0.8,0,5,1.0,0.012262652363387277,9.500320481308079e-05,0.5292441771919858,0.9815318968321789,0.9642261482014994,0.9878154313052695,True
heldout,switching_memory,1011,signed_intensity,476.35710416666666,0.059271407526349545,0.003509917312356671,16.13248619228597,0,0.6,0,5,1.0,0.012856933266422234,0.00011618258859621953,0.5298087875610209,0.9793647765225291,0.9661832946240919,0.9909870570522312,True
heldout,switching_memory,1012,signed_intensity,444.66409375,0.06168933853996115,0.003802418830298074,15.05855832856117,0,1.0,0,5,1.0,0.015247023893153962,0.00011822673095988163,0.5274391944413755,0.9783713214256733,0.9633200291772711,0.989354782413096,False
heldout,switching_memory,1013,signed_intensity,471.71728125,0.06175633722141017,0.003810710530839805,14.333962784072144,0,0.8,0,5,1.0,0.013410684935011276,0.0001070909932599153,0.5257314819203344,0.9786222145410932,0.9596491187222306,0.9868351259251523,True
heldout,switching_memory,1014,signed_intensity,463.06585416666667,0.0551954916459559,0.0030436633187433822,12.16759548805409,0,0.8,0,5,1.0,0.011749156858563346,9.324815028968959e-05,0.5303865600483374,0.9827658939095356,0.9602285587468634,0.9848015391183742,True
heldout,switching_memory,1015,signed_intensity,515.4095833333333,0.05838325394437702,0.0034057045479119323,11.846407673510006,0,1.0,0,5,1.0,0.01216337765037281,8.721761282804282e-05,0.5283730162566974,0.9805185294782984,0.9686072958434302,0.9860406419531959,True
heldout,switching_memory,1016,signed_intensity,446.84559375,0.06108397299378088,0.003728230509348396,12.989644572306347,0,1.2,0,5,1.0,0.01383124702808105,9.455074388491319e-05,0.5260305322616814,0.9790590026891668,0.9663414057631338,0.9874286053376132,True
heldout,switching_memory,1017,signed_intensity,494.0892395833333,0.0638575379300253,0.004074761234721093,13.118320656569539,0,1.4,0,5,1.0,0.014048550126471741,9.348229757889177e-05,0.5235285538185165,0.9771643890102388,0.9607027990440016,0.9883526299848949,True
heldout,switching_memory,1018,signed_intensity,464.4749166666667,0.057515131294902815,0.003304852713430954,14.604060244017182,0,0.8,0,5,1.0,0.012403179765445208,0.00010480328374998391,0.5318491181783193,0.981197343331101,0.968514650901651,0.9896699722885677,True
heldout,switching_memory,1019,signed_intensity,538.6905104166666,0.06251820437367565,0.0039055311681234044,13.450145141211971,0,1.2,0,5,1.0,0.012422142349523758,9.952020940213799e-05,0.5266512113304762,0.9778417633863713,0.9585163257092293,0.9874785824203974,True
heldout,switching_memory,1020,signed_intensity,558.1220104166666,0.05943824741361329,0.003529951155518547,13.214302318454903,0,1.0,0,5,1.0,0.015101448755286215,0.00010538812891606061,0.5296527524727553,0.9799839806283701,0.9631489764887263,0.9857938003247759,False
heldout,switching_memory,1021,signed_intensity,491.8436354166667,0.05738790373580836,0.0032903213413378683,13.339773275654702,0,0.8,0,5,1.0,0.012342285128929112,9.325188136861337e-05,0.529232384748512,0.9814863782139499,0.9664689965076096,0.9868088780139712,True
heldout,switching_memory,1022,signed_intensity,511.1805625,0.059876657191269576,0.003582246182159574,12.546889526859864,0,1.0,0,5,1.0,0.012498310910763416,9.039606136424673e-05,0.5262653286432553,0.9798620575956866,0.9619020690905447,0.9867211216493437,True
heldout,switching_memory,1023,signed_intensity,476.65373958333333,0.05666067423526765,0.0032075100375722177,13.108232640784172,0,0.8,0,5,1.0,0.012788844871726261,0.00010102309427976589,0.5294149521179325,0.9822349386418769,0.9656546491196142,0.9867899731739261,True
heldout,switching_memory,1024,signed_intensity,530.1702604166667,0.05229248323179436,0.002731671801720433,11.064453300188978,0,0.8,0,5,1.0,0.010678552792110314,7.576517517160136e-05,0.5333242515809109,0.9838706299739434,0.9668277621067354,0.9849096722540377,True
heldout,switching_memory,1025,signed_intensity,470.2916458333333,0.057037157941627704,0.003250226130592823,13.728347016129055,0,0.8,0,5,1.0,0.012396914276073676,9.601668444941842e-05,0.5312768280734133,0.9815505223929766,0.9629229311989725,0.9880810249040416,True
heldout,switching_memory,1026,signed_intensity,529.73403125,0.05671898806036476,0.003213920560060252,14.149724147613739,0,0.6,0,5,1.0,0.013006026569601052,0.00010801538109455258,0.5319669555930358,0.9818691395223746,0.9734944921052605,0.9876960597838154,True
heldout,switching_memory,1027,signed_intensity,460.0208541666667,0.051688509777783914,0.0026685946337762496,11.475943349701799,0,0.6,0,5,1.0,0.010561096932015419,8.317069478486737e-05,0.5337812147543151,0.9846402759193486,0.9697583761423995,0.9884769627383764,True
heldout,switching_memory,1028,signed_intensity,473.80884375,0.05931520045750078,0.003515410246760457,12.319935587758918,0,1.0,0,5,1.0,0.012830002009239751,8.714708315202027e-05,0.5283332514499607,0.9798988721439258,0.9665908142138601,0.9870519049937441,True
heldout,switching_memory,1029,signed_intensity,483.52075,0.05668926045379824,0.003210558845038899,13.496099082055972,0,0.8,0,5,1.0,0.011954301124637736,9.793729994987854e-05,0.5300431100437669,0.9820925707749962,0.9681462894658533,0.9884114929535418,True
heldout,switching_memory,1030,signed_intensity,465.8531145833333,0.05617610104352615,0.0031526723008461683,12.969415114078899,0,0.8,0,5,1.0,0.012918516715088126,9.470190478409578e-05,0.5300733674386705,0.9823366301030096,0.9663696555236116,0.9873455665894475,True
development,gain_resource_shift,101,recurrent,356.43140625,0.1727547490725417,0.004227419453592315,11.225977167499236,0,1.4,0,5,1.0,,,0.3688926460748548,0.679052229261136,0.9743982625327053,0.9582996046232597,True
development,gain_resource_shift,102,recurrent,362.24321875,0.17833600009585315,0.004782392326104991,11.523555753600506,0,1.8,0,5,1.0,,,0.3719705136378323,0.6698507615890434,0.9792939601513192,0.9576560938191688,True
development,gain_resource_shift,103,recurrent,370.941125,0.155608594708318,0.004351911327661187,9.710734262622848,0,1.8,0,5,1.0,,,0.37141014827536467,0.7246744876172665,0.973487834332302,0.9564172093269456,True
development,gain_resource_shift,104,recurrent,449.9459166666667,0.15916281583560313,0.0043380546534545735,10.018966242306947,0,1.8,0,5,1.0,,,0.3720093103790446,0.7150866501998451,0.9783024132364794,0.9574312545905698,True
development,gain_resource_shift,105,recurrent,395.3025208333333,0.18007962368638702,0.005200815197740944,11.213830663588075,0,1.8,0,5,1.0,,,0.3704942585102169,0.6740604659231818,0.9772491720928612,0.9538361282516197,True
development,switching_memory,101,recurrent,400.11604166666666,0.06020850524278174,0.00362198900664419,14.011643938788872,0,1.2,0,5,1.0,0.012145767922020429,0.00010290116910726119,0.5606037078164544,0.9811687640370095,0.9635247145815399,0.9785005713850458,True
development,switching_memory,102,recurrent,386.9478125,0.05196986934128776,0.0026981166002466345,10.891649820310429,0,1.0,0,5,1.0,0.009605678747251462,7.889067595394158e-05,0.5626683660557942,0.9853681112664419,0.9662983376093189,0.9788534295222676,True
development,switching_memory,103,recurrent,387.2063229166667,0.06065700112256297,0.003676446394992977,13.535240254100914,0,1.2,0,5,1.0,0.01262739041129805,9.932752775535296e-05,0.5590266891081946,0.9808732388460005,0.958150869126171,0.9779125720480796,True
development,switching_memory,104,recurrent,367.2725416666667,0.060209196126406406,0.0036221651544376733,13.651128194199087,0,1.6,0,5,1.0,0.01421046429967677,0.00010995149467067812,0.557663427232581,0.9815880830889137,0.959222300680826,0.9788936138345813,True
development,switching_memory,105,recurrent,392.8026875,0.05765134168856823,0.003320743238395103,14.351031684477158,0,1.0,0,5,1.0,0.012573426166636472,0.00011632186141613315,0.5618173332659302,0.9831184810266903,0.9666759503014598,0.9813560315474436,True
heldout,gain_resource_shift,1001,recurrent,489.5333229166667,0.15307628187204225,0.0054630935767734255,10.09591867265688,0,2.0,0,5,1.0,,,0.35099481343594424,0.6958794975708502,0.9772115271481968,0.9560978568104794,True
